videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,feeling
uypvzFnLeu0,Ugx0Pi73GuBJxEuzXD94AaABAg,@cyntyapazdosantos,UCSUGmCvHWpY09WwdwL1_fig,Deu aula,0.0,2025-10-21T02:46:52Z,2025-10-21T02:46:52Z,0.0,pt,Deu aula,Positivo
_qUWO2Oe4es,Ugye9NUBz6kYIglw6jR4AaABAg,@higor.X,UCnp0hQE7Ya0o2EQ2XhVOmoQ,E tem brasileiro que liga pra essa lei de otário?,0.0,2026-03-25T15:19:37Z,2026-03-25T15:19:37Z,0.0,pt,E tem brasileiro que liga pra essa lei de otário?,Negativo
_t4hHA5WjqY,Ugysl5o88KzRNpOB1Ul4AaABAg,@pollyannacunha3389,UCr26Z0qWDbfTAnpRKMCaAQg,"Chorando litros, no momento de olhos fechados! 😢😢😢",0.0,2025-10-23T18:30:16Z,2025-10-23T18:30:16Z,0.0,pt,"Chorando litros, no momento de olhos fechados! 😢😢😢",Neutro
RgABq9XFpIQ,UgzLzvAY1Rg8kYztQ7t4AaABAg,@rafaelafontourabraga,UC20NDrTWUjaAfuKhdZtzEig,"Sou fã de Hot Ones há alguns anos e fiquei muito feliz com a iniciativa. Bem legal vocês terem as próprias receitas de pimenta. Ganharam mais uma inscrita, desejando sucesso desde já!",0.0,2025-08-24T22:42:14Z,2025-08-24T22:42:14Z,0.0,pt,"Sou fã de Hot Ones há alguns anos e fiquei muito feliz com a iniciativa. Bem legal vocês terem as próprias receitas de pimenta. Ganharam mais uma inscrita, desejando sucesso desde já!",Positivo
BVpdzmMuwSY,UgzZVVBbznu07J34BGh4AaABAg,@kelylima1889,UCY-u4I4jkIJp5OAIvY_Pehw,Parece que quanto mais rico mais a pessoa se veste de mendigo kkk.,0.0,2026-03-19T02:44:24Z,2026-03-19T02:44:24Z,0.0,pt,Parece que quanto mais rico mais a pessoa se veste de mendigo kkk.,Negativo
JsYAh2oy99s,UgwvE0CX--jXaZhbf0J4AaABAg,@Tomhideyoshi,UCggVgn-rI5yHyY9PJnEozLg,Ele merece,7.0,2026-03-21T21:09:22Z,2026-03-21T21:09:22Z,4.0,pt,Ele merece,Neutro
p9DBXIm_VSo,Ugz5oem4wYdlP6tjOzJ4AaABAg,@EnzoHenrique-l4r,UCfsjlxSAysqru4Kx1tqMipw,O que se fez isso garena😢😢😢😢😢😢😢😢😢😢😢😢😢,0.0,2025-12-23T21:02:55Z,2025-12-23T21:02:55Z,0.0,pt,O que se fez isso garena😢😢😢😢😢😢😢😢😢😢😢😢😢,Neutro
3tEVVR8Ahl4,UgwLgvAQWQWmE5Podrd4AaABAg,@aduboatomico,UCxNVUnmUwm5codYFjw1ghpw,Filhos da pauta,0.0,2026-01-31T02:19:41Z,2026-01-31T02:19:41Z,0.0,pt,Filhos da pauta,Negativo
2DYX9uEpCLE,UgxedgKQqbGHSAWm75R4AaABAg,@AndersonGaioski,UCtNR8UMEy1Q_oHpNb03YVGg,Como sempre quem vai pagar a conta são as pessoas comuns.,0.0,2026-03-17T22:41:10Z,2026-03-17T22:41:10Z,0.0,pt,Como sempre quem vai pagar a conta são as pessoas comuns.,Negativo
HkUd192DXnw,Ugzo_7pZSyhb-Ufsyxd4AaABAg,@JacksonGonçalves-g3n,UCg71NgjspH1XoiwuyHQq0WA,Linux é um lixo,0.0,2026-03-19T18:27:01Z,2026-03-19T18:27:01Z,12.0,pt,Linux é um lixo,Negativo
GIy0D3ZKkj0,UgzbUmp9e17fF-3IlGp4AaABAg,@É-a-Fairy-Mah-stay,UCdYkjSGlYPcAy2M0Du40-uA,"É bom saber que estou acompanhando as pessoas certas 
(Estou me referindo à Ismeiow)",3.0,2025-08-12T21:18:00Z,2025-08-12T21:18:00Z,2.0,pt,É bom saber que estou acompanhando as pessoas certas (Estou me referindo à Ismeiow),Positivo
oGTCNtKw79Q,UgxS8O83knbnhL4BfCp4AaABAg,@henriqueluz7827,UCDKC8FgZdCGAIqV7r-6wo_g,"Tem que ir em todos os vídeos do canal deles e fazer denúncia até o canal cair, no YouTube e na Twitche",0.0,2026-03-22T07:15:07Z,2026-03-22T07:15:07Z,0.0,pt,"Tem que ir em todos os vídeos do canal deles e fazer denúncia até o canal cair, no YouTube e na Twitche",Negativo
dAtGvjK8q2Q,Ugzqsu9udUQ4BXOXVNN4AaABAg,@kellyalves275,UCG5wgqgE3zTHdzGGi0yG_eg,Põe o ferro que derrubou o Roblox não foi ninguém mais eu vi o vídeo vocês podem ver o vídeo o céu que te derrubou o Roblox é meu jogo favorito,0.0,2026-01-25T17:34:32Z,2026-01-25T17:34:32Z,0.0,pt,Põe o ferro que derrubou o Roblox não foi ninguém mais eu vi o vídeo vocês podem ver o vídeo o céu que te derrubou o Roblox é meu jogo favorito,Negativo
_x_ikmGZpxo,UgxfpyjFHhrJvqgyRKZ4AaABAg,@hankfuncha,UC5wZ5wdZJvTFaP20uKoy1_A,Se passar veneno no monitor do computador do Nando ele com certeza estará lascado,0.0,2026-01-17T22:30:50Z,2026-01-17T22:30:50Z,0.0,pt,Se passar veneno no monitor do computador do Nando ele com certeza estará lascado,Negativo
BR3maLBBYqI,UgzkiYGJAJaAfK61dtt4AaABAg,@carlagalvao8295,UCBpgiEnwtkKYycLs_Jn6RZw,"Se ela estivesse divulgando livro de matemática, não ficaria famosa, não ganharia muito dinheiro porque o povo em geral não liga pra isso. Qualquer pessoa adulta que não tenha problemas cognitivos graves deve ser responsável pelos seus próprios atos. É muito confortável fazer coisa errada e depois dizer que é porque alguém incentivou.",0.0,2025-10-31T14:38:13Z,2025-10-31T14:38:13Z,0.0,pt,"Se ela estivesse divulgando livro de matemática, não ficaria famosa, não ganharia muito dinheiro porque o povo em geral não liga pra isso. Qualquer pessoa adulta que não tenha problemas cognitivos graves deve ser responsável pelos seus próprios atos. É muito confortável fazer coisa errada e depois dizer que é porque alguém incentivou.",Negativo
TvTUaK08mFg,UgwdGPRLvlWpBsheQWl4AaABAg,@Tela.freitas,UCk0TI6RigieRy_vmA0JjM1A,ate a Garena do ff ta. comedo e olha que ela e bilionáriq,0.0,2025-08-26T11:37:19Z,2025-08-26T11:37:19Z,0.0,pt,ate a Garena do ff ta. comedo e olha que ela e bilionáriq,Neutro
eGyQPGXLdLU,Ugw7HdYuo0_DOa8saxV4AaABAg,@janainabarbosadafonsecapor5520,UCpVeXBFjE2nz9kO1YH6gl2g,vc  responde seus pais como se fose adolesente tu e maucriada,0.0,2026-01-20T18:11:23Z,2026-01-20T18:11:23Z,0.0,pt,vc responde seus pais como se fose adolesente tu e maucriada,Negativo
1Zqx1n11mA4,Ugwqk3wBOUhfmygH1dZ4AaABAg,@TarcisoOliveira,UC4ls6wVU74y0wN_dvpsQi0Q,Os governos tentando fazer o papel dos pais.,1.0,2026-03-21T11:12:37Z,2026-03-21T11:12:37Z,0.0,pt,Os governos tentando fazer o papel dos pais.,Negativo
t7Sg4OOgU8w,UgzB5TC0yG5otJvL6MN4AaABAg,@tougeracing,UCl7anyxxPCayHeF3zd9lXgw,Não defendo a censura,0.0,2026-03-23T19:43:13Z,2026-03-23T19:43:13Z,0.0,pt,Não defendo a censura,Neutro
hfzJxcuIiBs,UgwR0wrSMNXPaaSLvcx4AaABAg,@joaoferreiradossantosneto2358,UCuJkKvxQSyX3fs-wydR9QDw,"Emílio, cm  estas porqueiras que existe no congresso. Só faz leis porqueira.",0.0,2026-03-25T16:18:54Z,2026-03-25T16:18:54Z,0.0,pt,"Emílio, cm estas porqueiras que existe no congresso. Só faz leis porqueira.",Negativo
BycHiSiTDFA,UgyLAMoCO__T8yA1tnl4AaABAg,@Kikacast,UCNSQVtArsd2Ey7PTT42ua_A,Muitas crianças não contam tbm pq tem medo dos pais dizerem que é mimimi e acabam que sofrem mais ainda.,1.0,2025-09-12T23:44:02Z,2025-09-12T23:48:16Z,0.0,pt,Muitas crianças não contam tbm pq tem medo dos pais dizerem que é mimimi e acabam que sofrem mais ainda.,Positivo
oGygRnR9KHE,Ugwi4iWqowEdEcAhEsh4AaABAg,@OtíliaDoraAzevedo,UCMi6nxLy4tcLPl14K6Y4XQA,Bom dia mano SJota. peço ao mano para tirar o cabelo dos meninos ficarem bonitos. Deus abençoe infinitamente ; meu Deus,0.0,2026-01-14T05:13:31Z,2026-01-14T05:13:31Z,0.0,pt,Bom dia mano SJota. peço ao mano para tirar o cabelo dos meninos ficarem bonitos. Deus abençoe infinitamente ; meu Deus,Positivo
ZNFJLaau2-A,UgzpxCxujwe0UqrDqrF4AaABAg,@GiovaniRodrigues-n4i,UCu0h8rN0extePOf3BDREeqQ,"Na minha opinião, em vez de cobrar os streamers, deivam cobrar e boicotar os POLITICOS, não concordo com cellbit e o alanzoka, mais não defendo fucar denunciando CPF aleatorio que fez o L.",1.0,2026-03-19T21:38:30Z,2026-03-19T21:38:30Z,3.0,pt,"Na minha opinião, em vez de cobrar os streamers, deivam cobrar e boicotar os POLITICOS, não concordo com cellbit e o alanzoka, mais não defendo fucar denunciando CPF aleatorio que fez o L.",Negativo
0C3lpoaCu7c,Ugxy4BCmpYocWEMoiZ14AaABAg,@xHarux-l6s,UCI6t1hMEuP3yHGA0nDX1Ohw,Eu acho q não tenho... Ou talvez eu só não saiba;--;,0.0,2025-12-27T17:47:45Z,2025-12-27T17:47:45Z,0.0,pt,Eu acho q não tenho... Ou talvez eu só não saiba;--;,Neutro
bzbP7wztXL4,UgySroMkBEqE2e9WVuJ4AaABAg,@AlexSantos-db6fm,UCK2p3DKFpoGevzujlDxZjnQ,Felca é um mentiroso e merece todo ódio assim como mereceu toda humilhação que passou na escola. De uma certa forma a inteligência social reconheceu ele fora do padrão e que era um mentiroso e tende a punir esse tipo de gente,213.0,2026-03-20T02:41:32Z,2026-03-20T02:41:32Z,18.0,pt,Felca é um mentiroso e merece todo ódio assim como mereceu toda humilhação que passou na escola. De uma certa forma a inteligência social reconheceu ele fora do padrão e que era um mentiroso e tende a punir esse tipo de gente,Negativo
ZYLg4fmTEWs,UgyZBvMxFhQmwhb5Qe54AaABAg,@kokushibo_ama_tokito,UCnhFMMouHyEIP5ZmeRb2hDQ,Ai laestro vc fala mt🥵🥵🥵🥵🥵🥵🥵,0.0,2025-09-20T11:02:03Z,2025-09-20T11:02:03Z,0.0,pt,Ai laestro vc fala mt🥵🥵🥵🥵🥵🥵🥵,Neutro
jOxSCtxsp90,Ugz9H9Kie-5mEaIFEUF4AaABAg,@anexoaa,UCAB7c-ZaAf9bFOLpq_17jrg,não aguento esse nome dela,0.0,2026-01-29T14:41:55Z,2026-01-29T14:41:55Z,0.0,pt,não aguento esse nome dela,Negativo
5wglC85cgo4,Ugxxveu5GXoyO3ejhWF4AaABAg,@abilitywars.comFan,UChVeNIGc3Wnco-G-6BOvH2Q,Felca vc e fod@ mano vc ta certo se eu fosse adulto seria como você po-,0.0,2026-01-26T00:16:00Z,2026-01-26T00:16:00Z,0.0,pt,Felca vc e fod@ mano vc ta certo se eu fosse adulto seria como você po-,Positivo
1cVXxwOrm_g,UgxoRJ5APDyzp-4ekdF4AaABAg,@Isabella-zk9yd,UC7QE5geqXMnFpCItMVwmjtQ,Você tá certa ela é a pessoa mais mimada do que todo mundo que eu já posso ver,1.0,2026-01-19T02:06:46Z,2026-01-19T02:06:46Z,0.0,pt,Você tá certa ela é a pessoa mais mimada do que todo mundo que eu já posso ver,Negativo
u9qLXh7y2hI,Ugx2XT53kSb20we1I594AaABAg,@Enzin-h3y,UCenes-oKwe5vuZzBGzJwYbw,Branquelo favorito do diabo né,0.0,2026-03-25T09:52:32Z,2026-03-25T09:52:32Z,0.0,pt,Branquelo favorito do diabo né,Negativo
sEW2w0b2YtI,Ugzx-FoTRejLar1Mv2t4AaABAg,@solangecristinafialhodemen2708,UCsBAMQ2CsU9TAPcFgZzWP9A,Que lindo ❤️❤️😍❤️❤️,2.0,2025-09-14T18:13:13Z,2025-09-14T18:13:13Z,0.0,pt,Que lindo ❤️❤️😍❤️❤️,Positivo
6D8WSct_F7g,UgxSi8qLGUCp-zF9Tbt4AaABAg,@vitordaniel_ep,UCWxqlROwq1lsVY-Dng3kBdg,"Felca, te deram a melhor bíblia católica de tradução brasileira. Não é que os católicos usam várias bíblias diferentes, não é isso. É só um pouco da tradução, então as expressões, algumas palavras. Não mudam muito o sentido.
A MBC (Minha Biblioteca Católica) é a melhor editora católica atualmente, só publica livros da mais ALTÍSSIMA qualidade e com capas belíssimas e tudo bem trabalhado.
Além disso, eles estão usando nesta bíblia a tradução do Pe. Matos Soares, que foi um padre que traduziu apartir da conhecida ""Vulgata"" que foi a primeira tradução oficial feita para o Latim, que foi feita por S. Jerônimo lá no século V e que foi a mais usada na Igreja por mais de 1500 anos. A tradução feita pelo Pe. Matos é de um modo minucioso, seguindo palavra por palavra de como estava na vulgata, sem nada de sinônimos, apenas usando as exatas mesmas palavras.",3.0,2026-01-16T16:33:47Z,2026-01-16T16:33:47Z,0.0,pt,"Felca, te deram a melhor bíblia católica de tradução brasileira. Não é que os católicos usam várias bíblias diferentes, não é isso. É só um pouco da tradução, então as expressões, algumas palavras. Não mudam muito o sentido. A MBC (Minha Biblioteca Católica) é a melhor editora católica atualmente, só publica livros da mais ALTÍSSIMA qualidade e com capas belíssimas e tudo bem trabalhado. Além disso, eles estão usando nesta bíblia a tradução do Pe. Matos Soares, que foi um padre que traduziu apartir da conhecida ""Vulgata"" que foi a primeira tradução oficial feita para o Latim, que foi feita por S. Jerônimo lá no século V e que foi a mais usada na Igreja por mais de 1500 anos. A tradução feita pelo Pe. Matos é de um modo minucioso, seguindo palavra por palavra de como estava na vulgata, sem nada de sinônimos, apenas usando as exatas mesmas palavras.",Neutro
RZbka0W7ifk,UgznylhYqpS4p6RTVEF4AaABAg,@playglinuc,UCxy7MuPErT7-ayCJM8N_6LQ,Esse vídeo é a prova q vc pode manjar muito sobre um tema e nada sobre outro.,0.0,2026-03-18T14:33:37Z,2026-03-18T14:33:53Z,0.0,pt,Esse vídeo é a prova q vc pode manjar muito sobre um tema e nada sobre outro.,Neutro
4K0ftHViaAU,UgwypJ6lYVFRQSDJsBR4AaABAg,@LaissSDM,UC51UD_F7PiOHlr25yoxKZUg,"4:57 poxaaa, n gosteiii!Pq eu por exemplo não sou amor de idade mas não sou criança, consigo lidar com frustrações, chato isso",0.0,2026-03-19T23:01:11Z,2026-03-19T23:01:11Z,0.0,pt,"4:57 poxaaa, n gosteiii!Pq eu por exemplo não sou amor de idade mas não sou criança, consigo lidar com frustrações, chato isso",Neutro
u9qLXh7y2hI,Ugzv2m4KEBbGiX_mVf94AaABAg,@Wandzones,UCREul5T75uyXj95nEzxDixw,Eeeeehhhh,0.0,2026-03-25T00:01:15Z,2026-03-25T00:01:15Z,0.0,pt,Eeeeehhhh,Neutro
9hLk_mt30AY,UgwXVwR8bS6zXFCrGVZ4AaABAg,@bomricio8255,UCpW8xyA_dXz3noNOLZlQn-w,"Nando, só uma correção, Donk é o atual melhor jogador individualmente de counter strike e ele é russo",2.0,2026-03-19T17:40:44Z,2026-03-19T17:40:44Z,0.0,pt,"Nando, só uma correção, Donk é o atual melhor jogador individualmente de counter strike e ele é russo",Neutro
1JR0RMmHYMc,UgyKSmXRh7UQXlJZn6p4AaABAg,@tatileguthi00,UCJ_FOM6YNDz39HBpiMAPrPQ,"Não entendo a reação do Ricardo com depoimento do Felca que é o mais ""neutro"" possível. Felca está mais do que certo de ""tirar o dele da reta"", o que ele tinha que fazer já foi feito, que é o vídeo em forma de denúncia. Agora cabe ao ministério Público analisar e julgar. O Felca tem que ficar bem de boa mesmo pra não respingar nele.",8.0,2026-01-15T16:20:08Z,2026-01-15T16:20:27Z,3.0,pt,"Não entendo a reação do Ricardo com depoimento do Felca que é o mais ""neutro"" possível. Felca está mais do que certo de ""tirar o dele da reta"", o que ele tinha que fazer já foi feito, que é o vídeo em forma de denúncia. Agora cabe ao ministério Público analisar e julgar. O Felca tem que ficar bem de boa mesmo pra não respingar nele.",Positivo
ogol3dYDNV0,UgzoUGuzG9o9zwKGvj14AaABAg,@Lukas_okkotsu001,UCt6ItIpi98-nGStP3YXo1pw,"Só tenho três palavras...




Jesus está voltando",0.0,2025-08-09T21:17:05Z,2025-08-09T21:17:05Z,0.0,pt,Só tenho três palavras... Jesus está voltando,Neutro
ANVYellMWbo,Ugw-QlDm0u6pMBQHs7B4AaABAg,@AbsoluteMisan,UCNEp_MjDqxlV3u1KzceHb-w,"Rapaz. Que maravilha a paramount ter aumentado o valor, já não queria antes, pois cancelaram a única serie que me fez assinar o serviço (Dexter Original Sin). Agora é que não quero mesmo!",0.0,2026-02-18T14:01:43Z,2026-02-18T14:01:43Z,0.0,pt,"Rapaz. Que maravilha a paramount ter aumentado o valor, já não queria antes, pois cancelaram a única serie que me fez assinar o serviço (Dexter Original Sin). Agora é que não quero mesmo!",Negativo
k7avghIPc_Q,Ugxe8LIeD5CZBkt2bgd4AaABAg,@thesonic2891,UCO0jQWZlaEzul_H78VNjlwA,EU ESTOU NO GRUPO DOS (13-15) SENDO QUE SOU CRIANÇA,0.0,2026-01-12T23:31:10Z,2026-01-12T23:31:10Z,0.0,pt,EU ESTOU NO GRUPO DOS (13-15) SENDO QUE SOU CRIANÇA,Neutro
GtQ9ReUi3_8,UgwX6kGj2Eu4z2HG7cB4AaABAg,@joao.rodriguessantos,UCfhKz3c8Mkpxmz5G38cwTlg,"Eles estão esvaziando o tema, tornando-o várias coisas , e perdendo o foco do problema em questão.",0.0,2025-09-01T00:37:54Z,2025-09-01T00:37:54Z,0.0,pt,"Eles estão esvaziando o tema, tornando-o várias coisas , e perdendo o foco do problema em questão.",Negativo
_Q-GmD-8KiY,Ugzw-zKYMnd09KPDFd94AaABAg,@ZenoxBF2,UCR-qMINVSho1dwUOl3EGiiQ,"se o linux for barrado o brasil volta para a idade das trevas, vai ficar pior que o Irã",0.0,2026-03-19T15:02:55Z,2026-03-19T15:02:55Z,0.0,pt,"se o linux for barrado o brasil volta para a idade das trevas, vai ficar pior que o Irã",Negativo
oGygRnR9KHE,UgxGCLDB3vcwcSGlBLl4AaABAg,@CristinaMaria-dj3pk,UCeSQ2Ps5DweDHdYvQzcdTdQ,Porque vc não ajuda 😢,0.0,2026-03-22T21:47:03Z,2026-03-22T21:47:03Z,0.0,pt,Porque vc não ajuda 😢,Neutro
BH3MfmKuvQs,Ugy2hdmTMRnLalQd5px4AaABAg,@wcrying,UCrdSqJpbj2ZRcKFqq6V2Lxg,Detalhe teve uma página de notícias que vazou que roblox e outros app que pedia foto e identidade estão sendo enviadas nossas fotos pro governo americano lembrem disso,3.0,2026-03-23T06:18:55Z,2026-03-23T06:18:55Z,0.0,pt,Detalhe teve uma página de notícias que vazou que roblox e outros app que pedia foto e identidade estão sendo enviadas nossas fotos pro governo americano lembrem disso,Neutro
5f7mjeR2r_Q,Ugw-0XN__Ial0T4Ca7N4AaABAg,@AliceMatos-f9c,UC0zhENew6hz58N92rZX9NSg,Ele ganhou... não tem mais volta gru ele ganhou 🥺😔😞😕☹️🙁,0.0,2026-02-06T20:16:27Z,2026-02-06T20:16:27Z,0.0,pt,Ele ganhou... não tem mais volta gru ele ganhou 🥺😔😞😕☹️🙁,Neutro
d0l60iafqf8,UgwdSMpsiVGDb3149tB4AaABAg,@Jussara-fk9fs,UC6Tn57Lww6PdrAK1_HS2byg,Bonitões,2.0,2025-08-28T03:29:50Z,2025-08-28T03:29:50Z,0.0,pt,Bonitões,Positivo
_x_ikmGZpxo,Ugw8jyq-OcXzgm1jYEJ4AaABAg,@samialodi,UCJ8ubBmuH8Y3GKafz7E61jw,"O MBL só fica cavando o bucho da escória da sociedade, assim garantem votos suficientes para permanecerem vivendo dos cargos públicos, e esse canal mostra exatamente isso.
Deve rolar muita grana, até o Danilo mano, é no mínimo intrigante, qual terá sido o preço dele? Me surpreendi dele compactuar com esse pessoal",0.0,2026-01-18T16:34:52Z,2026-01-18T16:34:52Z,0.0,pt,"O MBL só fica cavando o bucho da escória da sociedade, assim garantem votos suficientes para permanecerem vivendo dos cargos públicos, e esse canal mostra exatamente isso. Deve rolar muita grana, até o Danilo mano, é no mínimo intrigante, qual terá sido o preço dele? Me surpreendi dele compactuar com esse pessoal",Negativo
aC7PILkuqJ0,UgxknvF754nyLgO8g-d4AaABAg,@jecaTatu-c4u,UCebqMsEaz00pOq2Ue0ufVLw,"brasil e uma republica das bananas mesmo, pqp",0.0,2026-03-18T20:48:09Z,2026-03-18T20:48:09Z,0.0,pt,"brasil e uma republica das bananas mesmo, pqp",Negativo
gnrx2QJCzFc,UgykdNbXLUujrl9F2SF4AaABAg,@AnaLetíciaSilvadossantos-k7r,UCwI5KX3gSAXN9xc_Ng3Ui4w,"Conectar o celular no YouTube pra mudar de vídeo,  eu estava sentada em frente a TV 😃👍estava bem acomodada e não queria me mecher.",0.0,2026-01-09T22:44:14Z,2026-01-09T22:44:14Z,0.0,pt,"Conectar o celular no YouTube pra mudar de vídeo, eu estava sentada em frente a TV 😃👍estava bem acomodada e não queria me mecher.",Neutro
mowvEK-EmwQ,Ugxs0k-GvQlNwdbYTp54AaABAg,@guilhermemorais3273,UCLeymHrJbXqFFLAcwP8ag_w,Unica coisa que prestou nessa bosta de temporada...,1.0,2026-02-04T22:19:19Z,2026-02-04T22:19:19Z,0.0,pt,Unica coisa que prestou nessa bosta de temporada...,Negativo
-LVOO-rhNCs,UgwIxYlZJh9UoypTvnd4AaABAg,@tetelinda-om7wy,UC6TVGq5LmpYQN1lQ0h5H2rA,Eu concordo mesmo,0.0,2026-01-30T18:09:45Z,2026-01-30T18:09:45Z,0.0,pt,Eu concordo mesmo,Positivo
RnFuJt6jxLQ,UgwOOaE5_Rs7GIQb2rh4AaABAg,@esseEOmeuNick,UCuNGbwL-NLbTLsVZqz1Snag,O whatsapp não te joga numa bolha de nazistas vc q procura,0.0,2025-08-31T12:29:18Z,2025-08-31T12:29:18Z,0.0,pt,O whatsapp não te joga numa bolha de nazistas vc q procura,Neutro
MjbZuUJbNOs,Ugyz2BvpGbutgODmEFN4AaABAg,@OpçãoCelulares,UCzX4cNWdymqxZlwwvh6nQug,Que fofinho ele com uma capinha ❤❤,0.0,2025-12-02T20:06:36Z,2025-12-02T20:06:36Z,0.0,pt,Que fofinho ele com uma capinha ❤❤,Positivo
gnrx2QJCzFc,UgzqsldIA59k0_HuP-R4AaABAg,@Marcioadriano-z2m,UC5tRyCyhp13eX-I74mhSoVg,Um dia eu estava com fome mais eu lembrei que eu tinha q fazer dai eu nao comi e voltei a jogar kk,0.0,2026-01-01T00:56:40Z,2026-01-01T00:56:40Z,0.0,pt,Um dia eu estava com fome mais eu lembrei que eu tinha q fazer dai eu nao comi e voltei a jogar kk,Neutro
bmaPsOJ6JdE,UgxFBkAVIF2Z53hWktR4AaABAg,@victorgullo1902,UC1Vu8kZh7DiGVjnc0z6ZHkQ,"o católico nao adora santos, O católico venera os Santos e Adora somente Deus e Jesus. O católico pede a intercessão dos santos, oq os santos foi as pessoas q estiveram em vida ficou mais próximo de Cristo.",0.0,2025-11-14T18:50:12Z,2025-11-14T18:50:12Z,0.0,pt,"o católico nao adora santos, O católico venera os Santos e Adora somente Deus e Jesus. O católico pede a intercessão dos santos, oq os santos foi as pessoas q estiveram em vida ficou mais próximo de Cristo.",Neutro
hO9X4drwACQ,UgwSKJwe_2JnVlhGiPB4AaABAg,@rodrigomarindrum,UCeLtOYy7QAu9Keeyzp87Xfw,O cara se enche de maconha e fala merda e a culpa é dos outros que supostamente tinham um plano pra ferrar ele.,0.0,2025-11-10T01:23:24Z,2025-11-10T01:23:24Z,0.0,pt,O cara se enche de maconha e fala merda e a culpa é dos outros que supostamente tinham um plano pra ferrar ele.,Negativo
zuZRKkZPeF4,UgyPX-TElsdG4fAfA8J4AaABAg,@emersonalves8886,UC0-tbXJMqPcJQmoZoz0GiBw,"Kkkkkk so comédia esses vagabundos, hoje mesmo ja vi um monte de crianças pedindo dinheiro no sinal, para os vagabundos dos pais.
Mais os problemas sao os jogos não os pais em si.",0.0,2026-03-20T13:19:37Z,2026-03-20T13:19:37Z,0.0,pt,"Kkkkkk so comédia esses vagabundos, hoje mesmo ja vi um monte de crianças pedindo dinheiro no sinal, para os vagabundos dos pais. Mais os problemas sao os jogos não os pais em si.",Negativo
FEElcj_ljDM,UgyVGxnZk6DjT6c1i5N4AaABAg,@jcsrio15,UC11-v--EZuKCiho0GjbCVjQ,"Eu posso ser preso apenas por desconfiar que esses ""juízes"" estão julgando preocupados com o que eles próprios fazem quando ninguém está vendo? 🤔
É apenas uma pergunta...",17.0,2026-02-22T00:37:52Z,2026-02-22T00:37:52Z,1.0,pt,"Eu posso ser preso apenas por desconfiar que esses ""juízes"" estão julgando preocupados com o que eles próprios fazem quando ninguém está vendo? 🤔 É apenas uma pergunta...",Negativo
